,Unnamed: 0,FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,START_DATE,END_DATE
4588,1798256,WILSON CYPRESS,2015,2457174.5,152,1210.0,1,Lightning,2457193.5,171.0,1741.0,70.0,C,26.1731,-81.0006,2015-06-01,2015-06-20
4589,1361042,WADDELL #1,1993,2449139.5,152,,10,Fireworks,2449139.5,152.0,,0.1,A,59.650001,-151.550003,1993-06-01,1993-06-01
4590,221582,COSGRAVE C,1994,2449504.5,152,1546.0,1,Lightning,2449505.5,153.0,1400.0,0.2,A,39.25,-108.4506,1994-06-01,1994-06-02
4591,752363,INCIDENT #717,2002,2452426.5,152,,5,Debris Burning,,,,3.2,B,44.50346,-97.50604,2002-06-01,
4592,153618,DUCKETT,2002,2452426.5,152,1330.0,1,Lightning,2452426.5,152.0,1700.0,1.0,B,35.21111111,-84.3625,2002-06-01,2002-06-01
4593,132587,CROSSROADS,2000,2451695.5,152,1721.0,1,Lightning,2451695.5,152.0,1843.0,1.0,B,30.28166667,-82.33,2000-05-31,2000-05-31
4594,1444616,,2002,2452426.5,152,,5,Debris Burning,,,,3.7,B,44.005761,-90.585399,2002-06-01,
4595,305536,HIDDEN LAK,2004,2453156.5,152,1604.0,4,Campfire,2453156.5,152.0,1610.0,0.1,A,60.4661,-150.2022,2004-05-31,2004-05-31
4596,954751,,1995,2449869.5,152,,1,Lightning,,,,6.0,B,29.82,-83.18,1995-06-01,
4597,1471605,RAVENBELL,2011,2455713.5,152,,2,Equipment Use,,,,0.1,A,64.828,-147.411,2011-06-01,
4598,1142668,0SLU002161               ,2000,2451695.5,152,,2,Equipment Use,,,,0.8,B,35.09805555,-120.56805559999998,2000-05-31,
4599,1867118,,2012,2456078.5,152,,13,Missing/Undefined,,,,0.1,A,21.2886505,-157.8147888,2012-05-31,
4600,1300317,,2007,2454252.5,152,1800.0,9,Miscellaneous,2454252.5,152.0,1800.0,0.1,A,42.8283463,-78.82070511,2007-06-01,2007-06-01
4601,1313066,,2002,2452426.5,152,1600.0,9,Miscellaneous,2452426.5,152.0,,1.0,B,43.02254338,-108.39533929999999,2002-06-01,2002-06-01
4602,1255482,FY2002-JEFF DAVIS-040,2002,2452426.5,152,1705.0,1,Lightning,2452426.5,152.0,1705.0,1.8,B,31.7211,-82.6789,2002-06-01,2002-06-01
4603,192606,GLAC HOMES,1992,2448774.5,153,1900.0,8,Children,2448774.5,153.0,2000.0,1.0,B,48.4833,-113.0342,1992-06-01,1992-06-01
4604,1498669,,2011,2455714.5,153,1550.0,5,Debris Burning,,,,0.1,A,38.02613889,-78.04658333,2011-06-02,
4605,365704,LIMA,2002,2452427.5,153,1300.0,2,Equipment Use,2452427.5,153.0,1345.0,0.1,A,37.28055107,-120.696969,2002-06-02,2002-06-02
4606,299204,CREEPINGFE,2001,2452062.5,153,1548.0,9,Miscellaneous,2452062.5,153.0,1600.0,0.1,A,33.0617,-111.7474,2001-06-02,2001-06-02
4607,1535528,292,2009,2454984.5,153,,11,Powerline,,,,5.0,B,31.39206173,-103.055154,2009-06-02,
4608,391536,,2005,2453523.5,153,,13,Missing/Undefined,,,,0.5,B,34.92947364,-114.59379240000001,2005-06-02,
4609,1237963,FY2000-HALL-055,2000,2451696.5,153,1515.0,7,Arson,2451696.5,153.0,1515.0,0.62,B,34.2926,-83.8679,2000-06-01,2000-06-01
4610,1422317,,2009,2454984.5,153,2205.0,13,Missing/Undefined,,,,0.25,A,31.57155,-92.52619,2009-06-02,
4611,35092,CHANCHELULLA,2009,2454984.5,153,1255.0,1,Lightning,2454984.5,153.0,2200.0,0.1,A,40.47916667,-123.0225,2009-06-02,2009-06-02
4612,1084303,MELSHER RD  JENNY_LIND   ,2007,2454253.5,153,,2,Equipment Use,,,,14.0,C,38.14805555,-120.9238889,2007-06-02,
4613,1854486,,2015,2457175.5,153,1938.0,13,Missing/Undefined,2457175.5,153.0,1956.0,0.25,A,39.1559,-121.5662,2015-06-02,2015-06-02
4614,561286,LITTLE BLUE ,2005,2453523.5,153,,1,Lightning,,,,0.25,A,36.23500001,-105.2619,2005-06-02,
4615,96162,DEEP CREEK,1996,2450235.5,153,1205.0,7,Arson,2450237.5,155.0,1800.0,900.0,E,34.345,-117.23333329999998,1996-06-01,1996-06-03
4616,829163,,2000,2451696.5,153,,9,Miscellaneous,,,,0.1,A,30.3933,-89.3167,2000-06-01,
4617,1274925,OTSEGO 14,2007,2454253.5,153,2100.0,4,Campfire,2454253.5,153.0,,3.1,B,45.18,-84.44,2007-06-02,2007-06-02
4618,1304523,,2007,2454253.5,153,1428.0,9,Miscellaneous,2454253.5,153.0,1428.0,0.1,A,41.76658162,-75.05847125,2007-06-02,2007-06-02
4619,1101706,CHALK                    ,2004,2453157.5,153,,2,Equipment Use,,,,0.3,B,38.555,-122.77,2004-06-01,
4620,555327,,1999,2451331.5,153,,2,Equipment Use,,,,0.25,A,39.97083,-74.27917,1999-06-02,
4621,1650699,MILE POST 210,2013,2456445.5,153,1100.0,13,Missing/Undefined,2456445.5,153.0,1230.0,0.1,A,43.1755,-106.3422,2013-06-02,2013-06-02
4622,207433,THE CHAIR,1995,2449870.5,153,1300.0,8,Children,2449870.5,153.0,1730.0,5.0,B,33.4601,-110.4023,1995-06-02,1995-06-02
4623,1114895,EDGEWOOD LN  SOUTH_PLACER,2007,2454253.5,153,,5,Debris Burning,,,,1.0,B,38.835,-121.13194440000001,2007-06-02,
4624,1519503,,2011,2455714.5,153,1337.0,1,Lightning,2455714.5,153.0,1415.0,0.1,A,40.771893,-73.29156804,2011-06-02,2011-06-02
4625,544832,,2002,2452427.5,153,,7,Arson,,,,0.25,A,39.53333,-74.69583,2002-06-02,
4626,1630669,WHEATFIELD REKINDLE,2012,2456079.5,153,,1,Lightning,,,,1.0,B,33.804826,-98.625298,2012-06-01,
4627,321733,IRON MTN,2002,2452427.5,153,1310.0,9,Miscellaneous,2452433.5,159.0,1800.0,4439.4,F,38.29781,-105.50256999999999,2002-06-02,2002-06-08
4628,359713,QUARY,1993,2449140.5,153,1400.0,9,Miscellaneous,2449140.5,153.0,1530.0,1.0,B,46.5,-120.0,1993-06-02,1993-06-02
4629,1663192,UNKNOWN,2013,2456445.5,153,2319.0,9,Miscellaneous,2456445.5,153.0,2349.0,0.1,A,39.9919,-105.2465,2013-06-02,2013-06-02
4630,981684,,1992,2448774.5,153,,9,Miscellaneous,,,,1.0,B,28.51,-82.49,1992-06-01,
4631,548140,,1994,2449505.5,153,,6,Railroad,,,,0.25,A,40.7,-75.15417,1994-06-02,
4632,361334,ALLEN,1997,2450601.5,153,900.0,1,Lightning,2450601.5,153.0,1300.0,1.0,B,40.7725,-108.9103,1997-06-02,1997-06-02
4633,33520,BALDWIN,2008,2454619.5,154,1146.0,9,Miscellaneous,2454619.5,154.0,1210.0,0.1,A,34.30333333,-116.8225,2008-06-02,2008-06-02
4634,1235398,FY2000-BIBB-023,2000,2451697.5,154,1630.0,5,Debris Burning,2451697.5,154.0,1630.0,0.29,B,32.8184,-83.5676,2000-06-02,2000-06-02
4635,1854500,HOBBS 2,2015,2457176.5,154,1601.0,13,Missing/Undefined,2457176.5,154.0,1800.0,0.25,A,31.5575,-110.4598,2015-06-03,2015-06-03
4636,283888,FORK,2001,2452063.5,154,30.0,7,Arson,2452063.5,154.0,115.0,1.0,B,36.018166,-118.79975300000001,2001-06-03,2001-06-03
4637,1114005,PG&E #1                  ,1992,2448775.5,154,,2,Equipment Use,,,,0.1,A,38.65611111,-122.84305559999999,1992-06-02,
4638,1741020,RV,2014,2456811.5,154,,12,Structure,2456811.5,154.0,,0.1,A,36.3566,-106.1914,2014-06-03,2014-06-03
4639,1296557,,2008,2454619.5,154,2058.0,7,Arson,2454619.5,154.0,2058.0,0.1,A,42.70866298,-73.67441597,2008-06-02,2008-06-02
4640,721905,HERMITS,1994,2449506.5,154,,13,Missing/Undefined,,,,0.1,A,35.58527755,-105.3730545,1994-06-03,
4641,296282,ROSANNA,2005,2453524.5,154,1600.0,9,Miscellaneous,2453524.5,154.0,1700.0,0.1,A,34.1389,-114.3014,2005-06-03,2005-06-03
4642,631263,,2006,2453889.5,154,,5,Debris Burning,,,,5.0,B,32.476240000000004,-96.35566998,2006-06-03,
4643,1525413,LIVINGSTON - 436,2011,2455715.5,154,1502.0,3,Smoking,2455715.5,154.0,1646.0,2.0,B,30.45194444,-94.16851667,2011-06-03,2011-06-03
4644,90235,SECOND BUCKEYE,1996,2450236.5,154,1802.0,1,Lightning,2450267.5,185.0,1900.0,0.5,B,38.425,-109.02166670000001,1996-06-02,1996-07-03
4645,958123,,1999,2451332.5,154,,1,Lightning,,,,0.2,A,27.08,-82.15,1999-06-03,
4646,1567566,INTERCHANGE,2012,2456080.5,154,1239.0,2,Equipment Use,2456080.5,154.0,1325.0,1.5,B,34.33611111,-118.5061111,2012-06-02,2012-06-02
4647,1410998,,1992,2448775.5,154,945.0,5,Debris Burning,2448775.5,154.0,1045.0,0.18,A,34.6358,-84.9884,1992-06-02,1992-06-02
4648,1603532,,2012,2456080.5,154,1255.0,2,Equipment Use,,,,1.9,B,32.3002,-92.88582,2012-06-02,
4649,1661884,UNKNOWN,2013,2456446.5,154,1822.0,9,Miscellaneous,2456446.5,154.0,1852.0,0.1,A,38.2382,-104.5613,2013-06-03,2013-06-03
4650,494935,,1992,2448775.5,154,,2,Equipment Use,,,,2.0,B,46.207073,-93.77754399999999,1992-06-02,
4651,1543039,WILDLAND-CR 429,2010,2455350.5,154,,5,Debris Burning,,,,2.0,B,29.30232578,-99.76377656,2010-06-03,
4652,986729,,2001,2452063.5,154,,2,Equipment Use,,,,0.5,B,27.9019,-81.6389,2001-06-03,
4653,18908,MCMILLAN,2007,2454254.5,154,2100.0,1,Lightning,2454254.5,154.0,2340.0,0.1,A,48.29972222,-115.4563889,2007-06-03,2007-06-03
4654,1878563,JUNIPER,2009,2454985.5,154,1254.0,9,Miscellaneous,,,,1.0,B,33.771313,-117.095891,2009-06-03,
4655,1804986,SWEREN,2015,2457176.5,154,,13,Missing/Undefined,2457176.5,154.0,,0.1,A,64.874138,-146.905833,2015-06-03,2015-06-03
4656,1776674,,2014,2456811.5,154,1638.0,9,Miscellaneous,,,,0.1,A,40.7442,-73.6494,2014-06-03,
4657,602936,,2003,2452793.5,154,,7,Arson,,,,80.0,C,30.31889001,-94.01860998,2003-06-03,
4658,97063,LINCOLN,1997,2450602.5,154,1143.0,2,Equipment Use,2450602.5,154.0,1800.0,5.0,B,33.69,-117.4016667,1997-06-03,1997-06-03
4659,1063050,CHIMNEY,2006,2453889.5,154,1500.0,4,Campfire,,,,110.0,D,31.49444444,-111.24444440000002,2006-06-03,
4660,1243348,FY2001-BRYAN SOUTH-023,2001,2452063.5,154,1947.0,7,Arson,2452063.5,154.0,1947.0,0.45,B,31.8921,-81.3705,2001-06-03,2001-06-03
4661,1297544,,2008,2454620.5,155,1451.0,9,Miscellaneous,2454620.5,155.0,1451.0,0.1,A,40.76925199,-73.25335803,2008-06-03,2008-06-03
4662,1056209,OPS OFFICER FIRE,2004,2453159.5,155,,8,Children,,,,0.1,A,35.9167,-77.6333,2004-06-03,
4663,664182,,2008,2454620.5,155,,1,Lightning,,,,1.0,B,38.00472,-78.355,2008-06-03,
4664,279584,FLAT TIRE,2004,2453159.5,155,1425.0,2,Equipment Use,2453159.5,155.0,1800.0,1.0,B,48.3552,-119.1978,2004-06-03,2004-06-03
4665,361083,TARBONEL2,1996,2450237.5,155,2000.0,1,Lightning,,,,0.1,A,34.76555556,-94.61611111,1996-06-03,
4666,1555915,BELLVILLE/ NEWSOME,2011,2455716.5,155,,5,Debris Burning,,,,1.0,B,30.0437682,-96.1482747,2011-06-04,
4667,1134526,ALMOND                   ,2006,2453890.5,155,,2,Equipment Use,,,,1.0,B,33.91111111,-116.7811111,2006-06-04,
4668,188854,BLOCK 28,1992,2448776.5,155,1330.0,11,Powerline,2448776.5,155.0,1630.0,0.1,A,48.0849,-118.7278,1992-06-03,1992-06-03
4669,1835860,,2015,2457177.5,155,1924.0,7,Arson,2457177.5,155.0,1956.0,0.1,A,44.2401,-74.4775,2015-06-04,2015-06-04
4670,1730248,DAILEY,2014,2456812.5,155,112.0,10,Fireworks,2456812.5,155.0,400.0,0.5,B,33.9433,-116.8383,2014-06-04,2014-06-04
4671,86796,BIG FALLS,1996,2450237.5,155,1400.0,4,Campfire,2450237.5,155.0,1900.0,0.1,A,36.27,-115.68166670000001,1996-06-03,1996-06-03
4672,1280138,SANDIA SPRINGS,2009,2454986.5,155,1529.0,7,Arson,2454986.5,155.0,1529.0,0.1,A,35.1078,-106.3723,2009-06-04,2009-06-04
4673,996559,,2001,2452064.5,155,,1,Lightning,,,,0.1,A,29.1042,-82.5939,2001-06-04,
4674,1784801,TRENT BOUND,2014,2456812.5,155,,9,Miscellaneous,,,,3.0,B,43.71950494,-99.48240279999999,2014-06-04,
4675,150776,STRIKE # 2,2002,2452429.5,155,945.0,1,Lightning,2452429.5,155.0,1800.0,0.1,A,38.58444444,-78.66361111,2002-06-04,2002-06-04
4676,1100370,AMIOT                    ,2002,2452429.5,155,,8,Children,,,,1.0,B,37.34111111,-121.63194440000001,2002-06-04,
4677,3741,CENTER,2005,2453525.5,155,1219.0,9,Miscellaneous,2453525.5,155.0,1224.0,1.0,B,34.48611111,-118.15694440000001,2005-06-04,2005-06-04
4678,1151464,,2007,2454255.5,155,1420.0,7,Arson,2454255.5,155.0,1540.0,1.0,B,33.929864,-87.313128,2007-06-04,2007-06-04
4679,743497,,1993,2449142.5,155,,13,Missing/Undefined,2449142.5,155.0,,1.0,B,34.29166667,-80.94166667,1993-06-04,1993-06-04
4680,1504977,MS0    1111-4460604008,2011,2455716.5,155,1515.0,13,Missing/Undefined,,,,17.0,C,31.092128999999996,-89.894616,2011-06-04,
4681,724561,EXIT,1998,2450968.5,155,,13,Missing/Undefined,,,,12.0,C,34.93138885,-104.6819458,1998-06-04,
4682,1109459,ELKINS                   ,2001,2452064.5,155,,7,Arson,,,,1.0,B,39.34305555,-121.5488889,2001-06-04,
4683,379646,,1996,2450237.5,155,,5,Debris Burning,,,,3.0,B,64.68387,-148.9809,1996-06-03,
4684,351860,NAVAJO,2007,2454255.5,155,1800.0,1,Lightning,2454256.5,156.0,1200.0,0.1,A,37.184294,-108.496825,2007-06-04,2007-06-05
4685,1577573,ARBOLES,2012,2456081.5,155,1027.0,1,Lightning,2456088.5,162.0,800.0,0.1,A,36.1872,-105.8233,2012-06-03,2012-06-10
4686,1235524,FY2000-BRANTLEY-105,2000,2451699.5,156,1329.0,1,Lightning,2451699.5,156.0,1329.0,0.35,B,31.2923,-81.7972,2000-06-04,2000-06-04
4687,1844460,,2015,2457178.5,156,1920.0,9,Miscellaneous,2457178.5,156.0,2112.0,0.2,A,34.336258,-79.515335,2015-06-05,2015-06-05
4688,1788703,,2014,2456813.5,156,1648.0,13,Missing/Undefined,,,,1.0,B,38.037490999999996,-122.259971,2014-06-05,
4689,302757,NYE,2005,2453526.5,156,2100.0,9,Miscellaneous,2453526.5,156.0,2330.0,3.0,B,33.3003,-110.51799999999999,2005-06-05,2005-06-05
4690,55220,,1993,2449143.5,156,1000.0,1,Lightning,2449143.5,156.0,2000.0,12.0,C,33.5,-108.55,1993-06-05,1993-06-05
4691,378750,,2007,2454256.5,156,,5,Debris Burning,,,,0.3,B,61.5,-149.9167,2007-06-05,
4692,305320,BOUNDARY,2002,2452430.5,156,1707.0,1,Lightning,2452461.5,187.0,1628.0,12.0,C,64.7226,-148.0766,2002-06-05,2002-07-06
4693,1479347,WILLIE PRESHA #2 (20),2011,2455717.5,156,1350.0,1,Lightning,2455717.5,156.0,1432.0,2.0,B,30.5174,-84.7421,2011-06-05,2011-06-05
4694,1555966,CR 3306 AND 3308,2011,2455717.5,156,,11,Powerline,,,,0.25,A,31.989151,-95.34459100000001,2011-06-05,
4695,380441,,1998,2450969.5,156,,9,Miscellaneous,,,,0.3,B,64.85041,-147.8116,1998-06-05,
4696,770515,HUGO ROAD,1999,2451334.5,156,,5,Debris Burning,2451334.5,156.0,,0.1,A,42.56673,-123.42773999999999,1999-06-05,1999-06-05
4697,1482619,ST. MARY'S RIVER RANCH (45),2011,2455717.5,156,1240.0,5,Debris Burning,2455717.5,156.0,1449.0,5.0,B,30.7672,-81.9966,2011-06-05,2011-06-05
4698,243756,OAK PARK,1998,2450969.5,156,1747.0,9,Miscellaneous,2450969.5,156.0,1950.0,45.0,C,34.1833,-118.7509,1998-06-05,1998-06-05
4699,1237332,FY2000-EFFINGHAM-079,2000,2451699.5,156,2024.0,5,Debris Burning,2451699.5,156.0,2024.0,1.0,B,32.5092,-81.2829,2000-06-04,2000-06-04
4700,1543080,UNKNOWN,2010,2455352.5,156,,5,Debris Burning,,,,1.5,B,31.793961699999997,-95.15052759999999,2010-06-05,
4701,1795661,GOOSE LAKE,2015,2457178.5,156,1759.0,9,Miscellaneous,2457180.5,158.0,1548.0,10.5,C,44.90527778,-117.43472220000001,2015-06-05,2015-06-07
4702,1610367,FY2012-HOUSTON-038,2012,2456082.5,156,1639.0,5,Debris Burning,2456082.5,156.0,1718.0,10.5,C,32.34439642,-83.78935942,2012-06-04,2012-06-04
4703,1742403,,2014,2456814.5,157,1649.0,2,Equipment Use,2456814.5,157.0,1745.0,1.0,B,37.1032,-121.73295,2014-06-06,2014-06-06
4704,1742399,,2014,2456814.5,157,842.0,2,Equipment Use,2456814.5,157.0,908.0,2.0,B,38.81885,-121.42613300000001,2014-06-06,2014-06-06
4705,1535617,2878 IBERIS RD,2009,2454988.5,157,,1,Lightning,,,,1.0,B,32.33539255,-99.76559285,2009-06-06,
4706,442416,,2006,2453892.5,157,,4,Campfire,,,,1.1,B,31.2705283,-83.10754705,2006-06-06,
4707,1234083,MM 59,2007,2454257.5,157,1609.0,9,Miscellaneous,2454257.5,157.0,1609.0,0.25,A,32.7534,-113.6677,2007-06-06,2007-06-06
4708,215043,GOLD 9,1999,2451335.5,157,1359.0,2,Equipment Use,2451335.5,157.0,1420.0,0.1,A,38.905081,-120.9239,1999-06-06,1999-06-06
4709,469871,,2005,2453527.5,157,,13,Missing/Undefined,,,,4.0,B,36.61952,-88.53584001,2005-06-06,
4710,205537,SUNDAY,1999,2451335.5,157,1506.0,9,Miscellaneous,2451335.5,157.0,1530.0,0.1,A,33.1201,-111.8857,1999-06-06,1999-06-06
4711,1485864,FY2011-CHARLTON-082,2011,2455718.5,157,1630.0,1,Lightning,2455718.5,157.0,1747.0,6.0,B,30.93240279,-82.06870744,2011-06-06,2011-06-06
4712,1826358,,2015,2457179.5,157,1105.0,5,Debris Burning,2457179.5,157.0,,0.1,A,42.436122,-73.243936,2015-06-06,2015-06-06
4713,1064874,SOUTH JULIAETTA,2003,2452796.5,157,950.0,13,Missing/Undefined,2452796.5,157.0,1200.0,1.0,B,46.5155,-116.749,2003-06-06,2003-06-06
4714,1218583,SUMMER RANCH,2010,2455353.5,157,1812.0,1,Lightning,2455354.5,158.0,1330.0,0.1,A,39.9221,-112.28412,2010-06-06,2010-06-07
4715,172857,POWERLINE,2004,2453161.5,157,1000.0,4,Campfire,2453161.5,157.0,1101.0,0.1,A,38.88333333,-119.96666670000002,2004-06-05,2004-06-05
4716,294230,MESCALERO SCHOOL,2007,2454257.5,157,1540.0,7,Arson,2454257.5,157.0,1700.0,0.1,A,33.2243,-105.7425,2007-06-06,2007-06-06
4717,350953,DORM,2000,2451700.5,157,800.0,9,Miscellaneous,2451700.5,157.0,930.0,0.1,A,36.2146,-112.06567,2000-06-05,2000-06-05
4718,729314,,1996,2450240.5,158,,13,Missing/Undefined,2450240.5,158.0,,40.0,C,33.04583333,-80.3625,1996-06-06,1996-06-06
4719,1604727,CARTER,2012,2456084.5,158,1319.0,5,Debris Burning,,,,0.5,B,38.364185,-120.692846,2012-06-06,
4720,1465891,JENKS 2,2011,2455719.5,158,1242.0,7,Arson,2455719.5,158.0,1700.0,0.5,B,40.2531,-109.8708,2011-06-07,2011-06-07
4721,104369,PIT,1998,2450971.5,158,1612.0,9,Miscellaneous,2450971.5,158.0,1800.0,0.3,B,34.375,-111.28,1998-06-07,1998-06-07
4722,1487773,FY2011-FLOYD-109,2011,2455719.5,158,1505.0,5,Debris Burning,2455719.5,158.0,1749.0,15.4,C,34.10165304,-85.28811612,2011-06-07,2011-06-07
4723,1361509,OTTERTAIL,1995,2449875.5,158,,1,Lightning,2449879.5,162.0,,5.0,B,64.966667,-145.78333999999998,1995-06-07,1995-06-11
4724,358340,RIVERBEACH,2004,2453162.5,158,100.0,13,Missing/Undefined,2453162.5,158.0,1430.0,0.1,A,30.96717,-81.42222,2004-06-06,2004-06-06
4725,18770,HIGH SCHOOL BRIDGE,2007,2454258.5,158,1700.0,9,Miscellaneous,2454258.5,158.0,2000.0,0.2,A,44.16916667,-85.76027778,2007-06-07,2007-06-07
4726,1496145,DRY BRANCH,2011,2455719.5,158,1320.0,6,Railroad,2455719.5,158.0,1500.0,1.0,B,37.30709,-82.60535,2011-06-07,2011-06-07
4727,1111453,SIMS                     ,1996,2450240.5,158,,9,Miscellaneous,,,,2.0,B,39.79,-121.87111110000001,1996-06-06,
4728,674220,,2008,2454623.5,158,,1,Lightning,,,,0.01,A,45.85995,-88.42084,2008-06-06,
4729,835960,,2002,2452432.5,158,1121.0,9,Miscellaneous,,,,1.0,B,31.6697,-90.4533,2002-06-07,
4730,1385647,,1993,2449145.5,158,1400.0,5,Debris Burning,2449145.5,158.0,1452.0,2.8,B,31.5332,-84.7177,1993-06-07,1993-06-07
4731,834323,,2002,2452432.5,158,,9,Miscellaneous,,,,0.1,A,33.8361,-89.0497,2002-06-07,
4732,390738,,2006,2453893.5,158,,5,Debris Burning,,,,0.1,A,35.23653508,-113.7371771,2006-06-07,
4733,667541,,2006,2453893.5,158,,1,Lightning,,,,0.3,B,48.13209723,-117.74530800000001,2006-06-07,
4734,1469735,GRANITE,2011,2455719.5,158,1500.0,7,Arson,2455720.5,159.0,1500.0,0.1,A,36.0981,-112.1817,2011-06-07,2011-06-08
4735,977218,,1997,2450606.5,158,,2,Equipment Use,,,,0.1,A,27.03,-82.15,1997-06-07,
4736,1482638,ORANGE  (22) ,2011,2455719.5,158,1705.0,9,Miscellaneous,2455719.5,158.0,1900.0,2.0,B,27.0284,-81.2928,2011-06-07,2011-06-07
4737,768690,,2001,2452067.5,158,,5,Debris Burning,,,,8.2,B,48.20382,-122.07755,2001-06-07,
4738,648076,,2008,2454623.5,158,,9,Miscellaneous,,,,5.0,B,29.43122,-98.06104,2008-06-06,
4739,1785792,N. PECAN,2014,2456815.5,158,,9,Miscellaneous,,,,0.1,A,32.808481,-97.346238,2014-06-07,
4740,1789580,CLEAR LAKE,2015,2457180.5,158,1200.0,4,Campfire,2457180.5,158.0,1215.0,0.01,A,39.61388889,-105.71583329999999,2015-06-07,2015-06-07
4741,797781,,1992,2448779.5,158,1630.0,5,Debris Burning,2448779.5,158.0,1859.0,0.6,B,45.38241584,-84.63947278,1992-06-06,1992-06-06
4742,1722619,ANTELOPE,2014,2456815.5,158,1440.0,9,Miscellaneous,2456819.5,162.0,1830.0,9.5,B,43.7025,-110.6177778,2014-06-07,2014-06-11
4743,1778695,MUSKEGON        0003,2014,2456815.5,158,2200.0,9,Miscellaneous,2456815.5,158.0,,0.7,B,43.2117,-86.2081,2014-06-07,2014-06-07
4744,347356,S TWIN PEAK,2006,2453893.5,158,1616.0,1,Lightning,2453894.5,159.0,1440.0,10.0,C,38.73533,-112.7603,2006-06-07,2006-06-08
4745,608900,,1996,2450240.5,158,,5,Debris Burning,,,,2.0,B,32.31458,-94.88125,1996-06-06,
4746,216200,WINDY,1995,2449875.5,158,1730.0,7,Arson,2449875.5,158.0,2359.0,25.0,C,33.9,-116.6175,1995-06-07,1995-06-07
4747,648808,,2008,2454623.5,158,,5,Debris Burning,,,,60.0,C,31.46585,-98.23846,2008-06-06,
4748,1698129,FM 1528,2013,2456450.5,158,,5,Debris Burning,,,,1.0,B,33.331862300000004,-95.74284420000001,2013-06-07,
4749,1535654,TULIA PD,2009,2454989.5,158,,3,Smoking,,,,1.0,B,34.74209571,-101.8472929,2009-06-07,
4750,667861,,2007,2454259.5,159,,5,Debris Burning,,,,0.01,A,46.85799,-122.4968,2007-06-08,
4751,1484844,BELOFF COURT,2011,2455720.5,159,1555.0,11,Powerline,2455720.5,159.0,1612.0,0.02,A,45.83,-89.17200000000001,2011-06-08,2011-06-08
4752,120225,SCHOOL,2000,2451702.5,159,1345.0,9,Miscellaneous,2451702.5,159.0,1430.0,1.0,B,37.95,-86.74583333,2000-06-07,2000-06-07
4753,1758137,SOUTH HARRISON,2014,2456816.5,159,1149.0,5,Debris Burning,2456829.5,172.0,1336.0,3.5,B,47.4777,-117.814,2014-06-08,2014-06-21
4754,631686,,2006,2453894.5,159,,5,Debris Burning,,,,15.0,C,31.84318998,-98.24660001,2006-06-08,
4755,990721,,2000,2451702.5,159,,7,Arson,,,,1.0,B,30.02,-85.3,2000-06-07,
4756,912192,,1999,2451337.5,159,,5,Debris Burning,,,,5.0,B,33.6167,-80.3,1999-06-08,
4757,1485439,FY2011-ELBERT-023,2011,2455720.5,159,1937.0,7,Arson,2455720.5,159.0,2112.0,0.13,A,34.166941200000004,-82.93949794,2011-06-08,2011-06-08
4758,531783,,2008,2454624.5,159,,13,Missing/Undefined,,,,2.5,B,35.76852,-80.84164,2008-06-07,
4759,18715,CASTEL WOOD,2007,2454259.5,159,930.0,9,Miscellaneous,2454259.5,159.0,1200.0,0.1,A,44.19083333,-85.80055556,2007-06-08,2007-06-08
4760,1064382,BLACK MOUNTAIN COMPL,2006,2453894.5,159,600.0,1,Lightning,2453902.5,167.0,1200.0,12637.6,G,35.2667,-114.3869,2006-06-08,2006-06-16
4761,873065,,1998,2450972.5,159,,5,Debris Burning,,,,0.7,B,32.2011,-83.3069,1998-06-08,
4762,345686,JONS TREE,2001,2452068.5,159,1759.0,1,Lightning,2452068.5,159.0,1820.0,0.1,A,38.4836,-109.3684,2001-06-08,2001-06-08
4763,1694709,RANCH AERO,2013,2456451.5,159,,5,Debris Burning,,,,40.0,C,29.061355199999998,-98.8003027,2013-06-08,
4764,206491,TARZAN,1993,2449146.5,159,1235.0,8,Children,2449146.5,159.0,1400.0,2.0,B,33.3667,-110.4507,1993-06-08,1993-06-08
4765,363627,PG&E  16,2000,2451702.5,159,1800.0,9,Miscellaneous,2451702.5,159.0,1930.0,2.0,B,37.047876,-120.73509229999999,2000-06-07,2000-06-07
4766,86019,MORITZ,1996,2450241.5,159,1344.0,1,Lightning,2450241.5,159.0,1500.0,0.1,A,35.435,-111.93166670000001,1996-06-07,1996-06-07
4767,989002,,2000,2451702.5,159,,9,Miscellaneous,,,,1.0,B,26.52,-81.72,2000-06-07,
4768,210788,UNK NE 45,1994,2449511.5,159,1847.0,1,Lightning,2449512.5,160.0,100.0,0.3,B,64.21600000000001,-159.2358,1994-06-08,1994-06-09
4769,835132,,2002,2452433.5,159,1327.0,7,Arson,,,,5.0,B,30.4158,-89.245,2002-06-08,
4770,1361547,GOLD CAMP,1995,2449876.5,159,,12,Structure,2449876.5,159.0,,0.2,A,64.966667,-147.633331,1995-06-08,1995-06-08
4771,435937,,2006,2453894.5,159,,8,Children,,,,0.24,A,30.82957683,-84.22957636,2006-06-08,
4772,873980,,1998,2450972.5,159,,5,Debris Burning,,,,0.1,A,31.2411,-82.9375,1998-06-08,
